order_id,customer_id,order_date,order_status,order_source,device_type,zip,sales_employee_id,comment
239,169,2012-07-04,delivered,paid_search,mobile,15236,EMP0027,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
241,2851,2012-07-04,delivered,paid_search,mobile,15677,EMP0190,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
242,799,2012-07-04,delivered,social_media,desktop,16314,EMP0121,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
244,5167,2012-07-05,delivered,email_campaign,mobile,16866,EMP0116,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
245,7331,2012-07-05,delivered,organic_search,desktop,18037,EMP0003,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
246,8269,2012-07-05,delivered,organic_search,mobile,18504,EMP0103,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
249,65065,2012-07-04,cancelled,direct,desktop,20002,EMP0198,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
250,44235,2012-07-04,delivered,social_media,desktop,21218,EMP0200,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
251,44466,2012-07-05,delivered,email_campaign,tablet,21640,EMP0155,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
254,37565,2012-07-05,delivered,paid_search,mobile,24981,EMP0137,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
257,38541,2012-07-04,delivered,organic_search,tablet,25632,EMP0062,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
259,49708,2012-07-06,delivered,paid_search,mobile,27018,EMP0165,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
260,60048,2012-07-04,delivered,organic_search,desktop,27295,EMP0051,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
261,50508,2012-07-05,delivered,email_campaign,tablet,27526,EMP0172,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
262,50911,2012-07-04,cancelled,referral,tablet,27804,EMP0152,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
263,60389,2012-07-04,delivered,social_media,mobile,28120,EMP0059,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
264,52233,2012-07-07,delivered,social_media,mobile,28584,EMP0118,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
265,60826,2012-07-04,delivered,direct,desktop,28715,EMP0160,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
266,60924,2012-07-05,delivered,social_media,mobile,28739,EMP0096,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
268,54254,2012-07-05,delivered,organic_search,tablet,30126,EMP0180,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
269,55909,2012-07-04,delivered,social_media,mobile,30306,EMP0113,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
271,61594,2012-07-04,delivered,referral,tablet,30813,EMP0062,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
273,21144,2012-07-07,cancelled,paid_search,desktop,32119,EMP0186,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
274,23472,2012-07-06,delivered,paid_search,mobile,32514,EMP0052,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
275,17486,2012-07-06,delivered,organic_search,desktop,32962,EMP0012,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
278,18515,2012-07-07,delivered,organic_search,tablet,33541,EMP0039,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
280,53305,2012-07-05,delivered,organic_search,tablet,36420,EMP0130,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
281,73912,2012-07-07,delivered,referral,mobile,37601,EMP0131,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
282,74024,2012-07-06,delivered,social_media,mobile,37663,EMP0113,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
284,98689,2012-07-04,delivered,organic_search,tablet,39154,EMP0101,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
285,69370,2012-07-04,delivered,paid_search,mobile,41501,EMP0113,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
286,70475,2012-07-06,delivered,social_media,desktop,42633,EMP0184,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
287,46502,2012-07-06,delivered,email_campaign,desktop,42748,EMP0081,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
290,23859,2012-07-04,delivered,organic_search,mobile,44442,EMP0187,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
291,28604,2012-07-04,delivered,organic_search,desktop,44444,EMP0113,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
292,29435,2012-07-04,delivered,organic_search,mobile,44905,EMP0002,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
293,24527,2012-07-06,cancelled,paid_search,mobile,45345,EMP0130,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
295,24738,2012-07-04,delivered,paid_search,desktop,45424,EMP0054,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
296,24783,2012-07-05,delivered,paid_search,desktop,45439,EMP0087,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
297,35241,2012-07-06,delivered,paid_search,desktop,46237,EMP0129,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
298,35641,2012-07-04,delivered,organic_search,mobile,46567,EMP0147,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
299,34077,2012-07-04,delivered,email_campaign,desktop,46809,EMP0126,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
300,36977,2012-07-05,delivered,referral,desktop,47933,EMP0130,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
301,29843,2012-07-04,delivered,organic_search,tablet,48105,EMP0053,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
302,33573,2012-07-05,delivered,paid_search,desktop,48131,EMP0172,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
303,31358,2012-07-04,delivered,referral,mobile,48746,EMP0160,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
305,33610,2012-07-05,returned,paid_search,mobile,49022,EMP0198,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
306,32093,2012-07-04,delivered,social_media,mobile,49071,EMP0160,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
307,32185,2012-07-07,delivered,organic_search,desktop,49201,EMP0068,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
308,112399,2012-07-04,delivered,paid_search,tablet,52404,EMP0183,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
309,112407,2012-07-07,delivered,organic_search,desktop,52405,EMP0184,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
310,115655,2012-07-07,cancelled,organic_search,desktop,53150,EMP0123,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
311,115699,2012-07-05,delivered,organic_search,desktop,53188,EMP0145,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
312,114661,2012-07-05,cancelled,referral,desktop,53590,EMP0038,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
315,102825,2012-07-04,delivered,social_media,desktop,55044,EMP0024,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
316,103055,2012-07-04,delivered,referral,desktop,55112,EMP0069,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
317,103210,2012-07-04,delivered,paid_search,desktop,55311,EMP0116,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
318,103493,2012-07-04,delivered,social_media,mobile,55372,EMP0098,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
322,91101,2012-07-04,delivered,social_media,mobile,58201,EMP0198,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
323,91758,2012-07-05,delivered,social_media,desktop,58554,EMP0139,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
324,91799,2012-07-04,delivered,social_media,desktop,58572,EMP0144,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
326,92267,2012-07-07,delivered,email_campaign,mobile,58854,EMP0097,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
328,117697,2012-07-05,delivered,paid_search,mobile,60073,EMP0124,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
330,118505,2012-07-05,delivered,referral,desktop,60473,EMP0187,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
331,118675,2012-07-04,delivered,social_media,mobile,60527,EMP0070,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
333,121189,2012-07-07,delivered,organic_search,mobile,61523,EMP0093,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
335,110056,2012-07-07,delivered,paid_search,desktop,63401,EMP0003,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
336,110160,2012-07-07,returned,email_campaign,desktop,63459,EMP0148,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
337,76805,2012-07-07,delivered,paid_search,mobile,63755,EMP0187,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
338,76983,2012-07-04,delivered,social_media,desktop,63857,EMP0164,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
339,83867,2012-07-04,delivered,social_media,mobile,64730,EMP0147,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
340,95998,2012-07-05,delivered,social_media,mobile,67851,EMP0090,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
341,96000,2012-07-06,delivered,paid_search,desktop,67851,EMP0195,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
342,101706,2012-07-07,delivered,organic_search,mobile,71044,EMP0147,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
344,102023,2012-07-04,delivered,social_media,mobile,71235,EMP0148,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
346,79638,2012-07-05,delivered,paid_search,desktop,72104,EMP0096,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
347,80226,2012-07-04,paid,paid_search,tablet,72403,EMP0199,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
348,80375,2012-07-05,delivered,referral,mobile,72450,EMP0052,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
351,124486,2012-07-05,delivered,paid_search,desktop,75061,EMP0161,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
352,124593,2012-07-04,cancelled,organic_search,mobile,75090,EMP0168,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
353,122760,2012-07-04,paid,organic_search,mobile,75672,EMP0128,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
357,129553,2012-07-04,delivered,organic_search,mobile,78043,EMP0039,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
358,126680,2012-07-05,cancelled,email_campaign,mobile,79424,EMP0082,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
359,126929,2012-07-04,delivered,organic_search,desktop,79703,EMP0104,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
362,107193,2012-07-04,cancelled,paid_search,mobile,80110,EMP0129,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
365,107508,2012-07-04,delivered,direct,desktop,80443,EMP0011,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
366,107679,2012-07-06,delivered,direct,desktop,80501,EMP0185,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
367,108288,2012-07-05,delivered,direct,desktop,80909,EMP0178,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
368,87305,2012-07-06,paid,organic_search,mobile,82633,EMP0151,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
369,154099,2012-07-06,delivered,direct,desktop,84088,EMP0159,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
370,142792,2012-07-07,delivered,referral,tablet,85044,EMP0042,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
371,142897,2012-07-04,delivered,organic_search,desktop,85098,EMP0099,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
372,143098,2012-07-05,delivered,paid_search,desktop,85213,EMP0007,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
373,143096,2012-07-07,returned,paid_search,mobile,85213,EMP0144,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
376,143787,2012-07-07,delivered,email_campaign,mobile,85383,EMP0090,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
377,143787,2012-07-06,delivered,paid_search,mobile,85383,EMP0112,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
378,144103,2012-07-04,delivered,paid_search,desktop,85650,EMP0060,Khách hàng đánh giá mức độ hài lòng ở mức khá.
380,142356,2012-07-04,delivered,organic_search,desktop,90023,EMP0113,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
381,140143,2012-07-04,delivered,paid_search,mobile,90703,EMP0002,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
383,141011,2012-07-04,delivered,social_media,mobile,91745,EMP0129,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
385,138636,2012-07-04,delivered,paid_search,tablet,92337,EMP0048,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
386,138668,2012-07-04,delivered,email_campaign,tablet,92345,EMP0140,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
388,136299,2012-07-04,cancelled,organic_search,mobile,95678,EMP0197,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
391,137408,2012-07-04,delivered,email_campaign,tablet,95816,EMP0037,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
393,146866,2012-07-05,cancelled,paid_search,mobile,97055,EMP0160,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
394,150786,2012-07-05,delivered,organic_search,desktop,97478,EMP0009,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
395,148454,2012-07-07,cancelled,email_campaign,tablet,98006,EMP0099,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
396,149024,2012-07-06,delivered,organic_search,mobile,98221,EMP0147,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
